	id	text	label
1475	9338	Také možnost prát všechny filtry ve vodě.	1
1476	10911	Citlivé tlačítko navíjení napájecího kabelu.	1
1477	10463	Výborně bere kočičí chlupy.	0
1478	10783	Mohlo by být lépe řešené otevírání/zavírání nádoby na odpad.	1
1479	11259	Musí se před použitim zkompletovat.	1
1480	10896	Někdy nevezme vše na co ses ním zaměřím - možná jinak postaven vtažný otvor (?).	1
1481	10121	Je možné již dnes dokoupit náhradní díly na stránkách výrobce (dle deklarace výrobce budou dostupné 10 let).	1
1482	10613	Ale tyč jsem musela přivázat k prachové nádobce.	1
1483	10734	Podlahová hubice téměř nepoužitelná.	1
1484	11367	Nevím zatím o ničem.	1
1485	11179	Filtr vysavače se zanese jemným prachem a pracně se čistí.	1
1486	10284	Než byla výrobcem popsána.	1
1487	9940	Kterých je díky našim dvěma perským kočkám po bytě požehnaně.	0
1488	11210	Nevýhodou je čištění filtru.	1
1489	9927	Psí chuly 'žere dřív než je uvidí' :) hodně nástavců.	1
1490	10237	Plně vyhovující počet a provedení příslušenství.	0
1491	11050	Jsou i lehčí vysavače.	0
1492	11359	Vysavač je  docela hlučný a  při zapnutí hrozně zapáchá.	1
1493	9948	Hned poruce na drobty.	0
1494	10967	Ulpívající nevysátý prach na spodní straně turbokartáče.	1
1495	11234	(jestli se má  po nabití odpojit či ne).	1
1496	10103	Cena a typ bez sáčků rozhodly pro nákup tohoto vysavače.	0
1497	9892	Sedačku i polštáře k ní.	0
1498	9868	Srovnatelný s běžným vysavačem.	0
1499	11052	Takže vyšší člověk k tomu musí být úplně ohnutý a to není na záda nic moc.	1
1500	10007	Že je to vysavač hlavně na podlahy.	0
1501	9633	Dostane se pod posltele.	0
1502	11382	Chyběly šroubky na připevnění koleček a k nádobě na čistící prostředek.	1
1503	10155	Malý tah vysavače i po nabití.	0
1504	10951	Výrobce v návodu uvádí.	0
1505	10798	Tvrdé  popotahování hubice a neohebná hubice bez kloubů.	1
1506	10776	Při vyjímání z držáku se musí  přidržet druhou rukou.	1
1507	10499	Výborná kvalita a známý výrobce.	0
1508	10442	Pod kuchyňskou linkou atd.	0
1509	10262	Kartáčová hubice na plovoucí podlahy.	0
1510	10505	Při luxování z něj nevychází žádný zápach jako u sáčkových vysavačů.	0
1511	10641	Zklamalo mě jen to.	1
1512	10890	Držák na stěnu nepojme veškeré příslušenství (nutno dokoupit další rozšíření).	1
1513	10206	Další nástavce v těle vysavače.	1
1514	9595	Výborná vychytávka na hadici pro přímé vysátí bez nástavce (židle).	1
1515	9349	Hlavní plus je cena :-) ale kvalita není nijak tragická.	1
1516	9412	Splnuje vse co jsem potreboval.	0
1517	10297	Velmi dobrý výkon a velký rozsah regulace sání.	0
1518	11545	Ne příliš vhodné uchycení hadice do trubky.	1
1519	9733	Mám jeho jen týden.	1
1520	11064	Postupně se zhoršující průtok vzduchu hepa filtrem.	1
1521	10824	Při delším vysávání je potřeba hlídat hladinu vody v nádobě.	1
1522	11150	Pomůže jen otevřít na trubici vzduchovou mezírku.	1
1523	9494	Vyčistí i fleky na podlaze.	0
1524	11039	Které jsou nepřístupné k vyčištění.	1
1525	11472	Ale je to spíše otázka praxe.	1
1526	9434	Strčí do kapsy ty moderní uhlíkové s filtry.	0
1527	10743	Předražené příslušenství (sáčky na prach.	1
1528	10223	Saje skvěle i na vodu.	0
1529	10134	Nádoba na odpady a filtr má dobré zpracování.	0
1530	9695	Sání koberců jde hůře.	0
1531	9341	Na plný výkon se přicůcne ke koberci a nejde s ním ani hnout :).	1
1532	11437	Vhodnější by byl jinak koncipovaný ukazatel vybití.	1
1533	10385	Jednoduché vysypání sběrací nádoby.	0
1534	10444	Skvělý pro velký úklid.	0
1535	11130	Hlučnost jako u běžného vysavače.	1
1536	10123	Šamponování jsem zatím nezkoušela.	0
1537	10545	Že má svůj stojan.	1
1538	11187	Neobsahuje kulatou štětinovou hadici a nástavec na čalounění.	1
1539	11272	Nelehko se manipuluje se závěrem hadice do vysavače.	1
1540	10682	Chybí kontrolka úplného nabití.	1
1541	10138	Nástavce na nábytek apod.	0
1542	9953	Nemusím se při vysávání ohýbat.	0
1543	9448	Ale samozřejmě velký klasický vysavač nenahradí (mám dysona).	1
1544	10337	Což je dnes asi standard.	1
1545	11190	Např kartáčovou hubici nebo štěrbinovou hubici.	1
1546	9795	Relativně tichý (tím myslím.	0
1547	11262	Teleskopická tyč se na hadici jen nasouvá a občas vypadne.	1
1548	9988	Miele - pro mě záruka kvality.	0
1549	9823	Vysavač jsem koupila hlavně kvůli dvěma číčám.	0
1550	9704	Velmi dobry saci vykon pri nizkem prikonu.	0
1551	9400	Slušná výdrž vysávání cca 20min.	0
1552	10518	Hubice vyborne saje (pouzivam vykon 3 nebo 4) a hezky klouze po podlaze.	1
1553	9380	S plností nádobky se snižuje výkon minimálně.	1
1554	11342	Zatím žádná vzhledem ke krátké době používání.	1
1555	10531	Kde jsou podlahové plochy jinak náročné na údržbu a i koberce čistí srovnatelně s vysavačem.	0
1556	9850	Vysavač elektrolux jsem již měla a mám s ním velmi dobré zkušenosti.	0
1557	9655	Kolečka otočná o 360°.	0
1558	9887	Tichý a regulovatelný výkon.	0
1559	9890	Vysoký sací výhon vhodný na koberce.	0
1560	10823	Kterou jsem měla předtím.	0
1561	11456	Šňůra se během vysávání sama navíjí.	1
1562	9508	Po hodině aktivního vytírání jel pořád na 100%.	1
1563	11196	Levné a křehčeji působící plasty.	1
1564	9885	Za tuto cenu je to standard.	1
1565	10799	Který se vešel dejme tomu pod židli.	1
1566	10983	Jemný filtr na třech místech natrhlý už po 2 vyklepání prachu z filtru.	1
1567	11448	Malá výdrž baterie na jedno nabití.	0
1568	11214	Kde však nedrží příliš pevně a jelikož je mléčné barvy.	1
1569	11293	Hadice a příslušenství jsou všechno plast a vypadá to dost fórově.	1
1570	11263	Kovová trubka má na konci plastovou vložku.	1
1571	9671	Jenomže si lidé neuvědomují.	1
1572	9931	Velmi slušný výkon - silné sání.	0
1573	10482	Je kvalitnější a výkonnější než jsem předpokládala.	0
1574	11020	Ale ten vytřený efekt za to stojí.	1
1575	10689	Není držátko pro horizontální přenášení.	1
1576	11046	Po krátké zkušenosti nic !.	1
1577	10336	Perfektně vysává chlupy psí a kočičí.	0
1578	11475	Trošku komplikovaná výměna sáčků.	1
1579	10918	Nektere casti prislusenstvi (hadice) cini dojem.	1
1580	10508	Ve své kategorii asi nejlepší.	1
1581	9476	Mé dosavadní zkušenosti odpovídají hodnocení.	0
1582	10392	Slušný sací výkon na to že jde ruční vysavač.	0
1583	11453	Elegantní ale nepraktické řešení štětky na prach.	1
1584	10432	Srovnatelný s vodními vysavači jiných značek.	0
1585	9662	Je brzy (cca 4hod.	1
1586	9441	Výhodné pro menší úklid  na př.	1
1587	11146	Mohl by obsahovat signalizaci.	1
1588	11563	Při nabíjení není patrné.	1
1589	11452	Kablik je k nabijecimu stojanu pripojen napevno - ne pres konektor.	1
1590	9663	Dobra vybava a funguje jak popsano.	0
1591	11513	Jediná nevýhoda tohoto výrobku je umělohmotná trubice.	1
1592	9745	Dobré číštění koberce (tepování).	0
1593	9926	S plnícím se sáčkem se mu také obvykle snižovala účinnost).	1
1594	10950	Odejmutí přiručního vysavače je větší horor než vyplňování daňového přiznání.	1
1595	9917	Dobře s ním manipuluje.	0
1596	10525	Baterie a taky jak dlouho manželka luxovala :).	0
1597	11363	Nenašel jsem zatím nic (zhruba 15 vysávání doposud).	1
1598	11120	Bude to asi větší hmotnost.	1
1599	10820	Hlučné sání (nikoli motor).	1
1600	10676	Se kterým je díky jeho délce obtížnější manipulace.	1
1601	11260	A při snížení sacího výkonu.	1
1602	11255	Že bude zapáchat) a nechat vyschnout.	1
1603	9561	Kombinace cerne a oranzove barvy.	1
1604	9920	Vydrží i hrubší zacházení.	0
1605	10915	Kde bych ho upotřebila - chtělo by to dlouhý štěrbinový nástavec.	1
1606	11119	Ale zas není problém ho rychle  a jednoduše vysypat.	0
1607	9413	Na čalounění i prach.	0
1608	10189	Výborný pomocník do domácnosti.	0
1609	10706	Jen uchytit na hadici.	1
1610	9712	Dle mého je miele jedna z mála značek co si s cenou udržela i kvalitu.	1
1611	10244	Turbokartáč o malinko hlasitější.	0
1612	9347	Perfektní chod a tah.	0
1613	11192	A to chce více času.	1
1614	9429	4roky záruka na motor.	0
1615	10568	Já s tim vlastně nevysávám tak nevim :-).	1
1616	11155	Jedinou nevýhodu shledávám když se vysaje nějaké větší smetí jako např.	1
1617	9449	Vysavač jsem si vybrala na základě recenzí a testů.	0
1618	11161	Pres kterou neni dobre videt a obcas prekazi.	0
1619	9732	Lehký a snadno ovladatelný.	0
1620	9764	Pro uvedený účel je zcela zbytečný.	1
1621	10740	V popisu není uvedena informace o sacím výkonu.	1
1622	11202	Nevyndávací kartáč z velké hubice drhne o koberec.	1
1623	9686	Je lehky a snadna manipulace s nim.	0
1624	10087	Moje rozhodnutí ovlivnilo to.	0
1625	10371	Doplnku ma tez dostatek a daji se i dokoupit.	0
1626	11022	Hlučnější než běžné vysavače.	0
1627	10330	Kvalitní vysavač za dobrou cenu.	0
1628	10256	Vynikající pomocník v domácnosti.	0
1629	10031	Kovová teleskopická sací trubka.	0
1630	9666	Kdykoliv je po ruce a snadno se s ním uklidí kdejaký čurbes.	0
1631	9735	Cena a saci vykon/el.	0
1632	10227	Bezsáčková technologie a snadná údržba.	0
1633	9992	Tento ruční vysavač jsem se rozhodla koupit podle dtestu a následného videa.	0
1634	10885	Levná čínská elektronika po pár měsících začíná zlobit regulátor sám od sebe blbne.	1
1635	9668	Umožňuje vysávání do vody nebo do sáčku.	0
1636	9524	Není o moc hlučnější než běžný vysavač.	0
1637	10492	Uvidime jak dlouho vydrží baterie.	1
1638	9721	Dobrá a jednoduchá údržba.	0
1639	9605	Takže se s ním snadno manipuluje.	0
1640	9321	Super při řezání dlouhých dílců.	0
1641	10690	Aby se snadno vymyla.	1
1642	10464	Akumulátor kompatibilný s dalšími bosch produkty.	0
1643	10185	Mokré vysávání je ok jen nezapomenout vyndat pap.	0
1644	11436	Vypínač musíte stále držet.	1
1645	10416	Takže důkladně propláchne a odsaje šampón z koberce a textilie.	1
1646	9724	Univerzální nadstavec na koberec i lino a není třeba nic přepínat.	0
1647	9362	Pěkná modrá barva s černou:-).	1
1648	9744	Dostatečně dlouhá přívodní hadice i sací trubice.	0
1649	10732	Hlučný a hrozně slabý!.	1
1650	10202	Výborný sací výkon za rozumnou cenu.	0
1651	10528	Nízká hmotnost a menší velikost - naprosto dostatečné pro menší byt.	0
1652	10625	Pokud člověk stojí vedle něj.	1
1653	11206	Akorát je nezaparkujete- je jiná zdířka.	1
1654	11093	Snad by mělo lépe fungovat přední kolečko při pojezdu.	1
1655	9848	Výborná manipulace při vysávání.	1
1656	9770	Obrovskou předností je to.	0
1657	9762	Vysaje dobře jak plovoucí podlahu.	0
1658	10252	Vzhledem k ceně perfektní výkon.	0
1659	10966	I na hladnkém povrchu se přisaje a nepustí.	0
1660	10066	Velmi dobrý proud vzduchu.	0
1661	9477	Skvělý poměr výkon - cena!.	0
1662	10581	Tak skončí v útrobách skříní a nikdo to už nikdy nebude hledat:).	0
1663	10131	Možnost ubírat/přidávat množství páry dle míry znečištění.	1
1664	11169	Zatím žádnou výhradu nemám.	1
1665	9515	Velká spokojenost oproti vysavačům s elektrickým kartáčem.	0
1666	10160	Koberce jsou jako nové.	0
1667	11558	Vysouvací hubice nemá 100% aretaci ve vysunuté poloze.	1
1668	10543	Skvělé doplňky (rotační kartáč.	0
1669	10516	Na čalounění a na prach).	0
1670	10595	Lze částečně vyřešit vyjmutím rotačního kartáče z hubice.	1
1671	10042	Perfektní vysavač!!! za ty peníze umí úplně vše!!! dala jsem hodně na recenze a vyplatilo se!!! koupila jsem i sáčky.	0
1672	11318	Není uvedena doba nabíjení.	1
1673	11381	Ale zřejmě postačí zastřihnout či úplně vyndat kartáček.	1
1674	11252	Vysavače postrádá ovládání na rukojeti.	0
1675	11351	Ale my ho nemáme vůbec přilepené a není to nic hrozného.	1
1676	10440	Když ho zapnu tak nekejchám jako u jiných vysavačů.	0
1677	9280	V balení je i adaptér do auta :).	0
1678	10816	Nevyplatí se ho používat na drobný úklid.	0
1679	11506	Oproti minulému modelu stejná barva tlačítka na zapínání a vypínání a navíjení šňůry.	1
1680	11137	Kartáček na hadici moc dlouho nevydržel.	1
1681	11423	Bosch by mohl taky přidat víc příslušenství do základního vybavení.	1
1682	10446	Na sacím výkonu se to neodrazilo a ještě je o hodně tišší chod motoru.	1
1683	10106	Snadná manipulace - všechno krásně 'zaklapne'.	0
1684	9601	Výborný pro rychlý úklid.	0
1685	11404	Hadice by zasloužila býti kvalitnější.	1
1686	9864	Jsme spokojeni s výrobkem.	0
1687	9374	Ideální pomocník na menší úklid.	0
1688	9776	Bezsáčkový- žádné shánění sáčků.	0
1689	10247	Vysává dobře a je málo hlučný.	0
1690	10079	Výkyvná hlavice umožňuje se dostat pod nábytek atd.	1
1691	10696	Před použitím musíte nalít vodu a po použití ji vylít a nádobu vyčistit (jinak se může stát.	1
1692	9613	Dá se využít i bez použití sáčků.	0
1693	11537	Musela jsem si zvyknout ho našahat - mám tendenci chytat za tlačítko otevírání sáčku.	1
1694	11429	Jestli se rozbíhá nebo jestli na to nedostatečně šlápnul a spínač nesepnul.	1
1695	9326	Díky za profi přístup.	0
1696	11344	Uvítala bych nástavec na sedací soupravu (pohyblivý kartáček není vhodný na vysávání čalounění).	1
1697	9846	Který za sebou netahám.	0
1698	10770	Když chcete vysávat např.	0
1699	11068	Poslali jsme nahrávku zvuku prodejci.	0
1700	10587	Vysávám raději hubici s rotačním kartáčem.	1
1701	9804	Ubyde jedna čárka ze tří.	0
1702	11543	Nebo tuto firmu vlastní výrobce drahých vysavačů a toto dává na trh jenom jako odstrašující příklad?.	1
1703	10436	Že si koupím stroj na čištění koberců.	0
1704	10390	Maj jej teprve 10 dnu.	1
1705	11289	Náhradní filtr se asi dá sehnat jenom na grizzly-shop.	1
1706	11368	Jelikož se docela nadřu.	1
1707	9766	Lehký a překvapivě výkonný.	0
1708	11323	Je potřeba vodu častěji měnit.	0
1709	10049	Bezsáčkový vysavač za rozumnou cenu.	0
1710	11564	Také při vysávání běžném.	0
1711	10052	Mokré sání zatím nevyzkoušeno.	0
1712	9451	Snadné sestavení pro čištění koberců.	0
1713	11189	Nohou to jde húř :).	1
1714	9509	Spolehlivý a dobrý pomocník.	0
1715	10197	Je výborný na plovoucí podlahu.	0
1716	10575	Vysoký sací výkon při tichém chodu.	0
1717	10522	Se stabilní nabíjecí základnou.	0
1718	11288	Nevhodný kartáč na rukojeti (nejde vyčistit).	1
1719	10627	Kabelu - ale za ty peníze se nedá ani čekat.	1
1720	9420	Velmi tichý a zároveň výkonný.	0
1721	9370	Snadná manipulace s nádobou na smetí.	0
1722	10808	Což jsem ale dopředu věděla.	1
1723	10480	Velká nádoba na smetí.	0
1724	9603	2v1 -velký a malý vysavač.	0
1725	9629	Velice účinný při vysávaní i větších ploch.	1
1726	10153	Sáčky se dají velmi snadno koupit.	0
1727	11530	Zbytečně silná a těžká tyč.	1
1728	10869	Sací hadice a trubka nic moc materiál.	1
1729	10188	Při používání není cítit klasický zápach prachu jako u běžného vysavače.	1
1730	10574	Baterie pro více zřízení.	0
1731	11544	Že vzhledem k robustnosti vysavače působí fórově.	1
1732	10943	Baterie z doby kamenné.	0
1733	9891	Perfektně odstraní zvířecí chlupy.	0
1734	10914	Šňůrou a těžkým vysavačem).	0
1735	10040	Snažší přenášení i díky popruhu.	0
1736	10391	Dosud jsem měl vysavač rainbow za neskutečné peníze.	0
1737	10149	Led v širokém nástavci osvětlí všechny nečistoty.	1
1738	9637	Že doma nemáte :-).	0
1739	11067	Která je dána výkonnými akumulátory.	1
1740	9346	Zatím slušná výdrž baterie.	0
1741	9907	Rotační kartáč na čalounění.	0
1742	10299	Zdá se být vše ok.	1
1743	10347	Žádné dráty a kabely.	0
1744	11149	Aby se při vysávání nekrčili.	1
1745	11542	Náhradní baterie - cena vyšší než 1/2 ceny přístroje.	0
1746	10637	Které pak rotují po obvodu a rachotí.	0
1747	11245	Nic proti jsem neobjevil.	1
1748	11417	Nedrží se zrovna pohodlně a stabilně.	0
1749	10379	Investice se určitě vyplatí.	0
1750	10792	Že kupuji nejvybavenější verzi.	0
1751	9949	Velmi rychle uklizeno a čisto.	0
1752	10238	Reklamační servisy v každém větším městě.	0
1753	9755	Nad očekávání výkonný vysavač.	0
1754	10991	I v návodu je že mám díl vypáčit což samozřejmě nepůjde donekonečna a náhradní díl nebude stát pár korun.	1
1755	10864	Jako jediná nevýhoda je za mě regulace sání.	0
1756	9415	Na některých místech musím nechat vysavač stát.	1
1757	10494	Líbí se mi propracovanost podlahové hubice a turbohubice s rotačním kartáčem v základní výbavě.	0
1758	9553	Vysavač je velmi tichý.	0
1759	11138	Nic moc tlačítka na ovládání výkonu.	1
1760	9995	Velmi dobrý poměr sací výkon cena.	0
1761	10840	Je trochu matoucí k nabízenému zboží připojit video o produktu.	1
1762	9717	Snadno se vysypává odpad.	1
1763	9305	Vysává i dají se s ním čistit i koberce.	0
1764	10861	Nemožnost tahání za sací hadici dost chatrný.	1
1765	11006	Zbytecne vyhozene penize za zbytecny kram ktery zabira misto a nedela co ma.	1
1766	11328	Zatím žádné mám krátce.	0
1767	10997	Při vytahování filtru je nutné s páčkou relativně silně trhnout nahoru.	1
1768	11220	Občasné přisátí k podkladu.	0
1769	9393	Vlastním krátce tak nemůžu hodnotit celkově.	1
1770	9692	Stačí zastrčit kolík jako do mobilu.	0
1771	11283	Nestabilní poloha ve stoje mimo dokovací stanici.	1
1772	9915	Ale výkon jako drahá konkurence.	0
1773	10910	Horší manipulace - chybí držátko nahoře vysavače.	1
1774	11148	Nemá naviják na kabel.	1
1775	9979	Tak dlažbu či koberec.	0
1776	9392	Cena protože baterii s dobíjecí jednotkou už mám.	0
1777	10243	Zvláště majitelům domácích zvířat mohu koupi jen doporučit.	1
1778	10130	Veškteré máte veškeré příslušenství nikoliv jen platový pytel v krabici.	1
1779	10530	Na hodnocení krátká doba.	0
1780	10949	Na pevné povrchy je dobrý.	0
1781	10013	Integrovaná zásuvka je bezvadná.	0
1782	9267	Na časté vysávání ok.	0
1783	10742	Nedostali jsme český návod.	0
1784	10177	Vysaji co jsem nevysála.	0
1785	10822	Musí mít doma 2 vysavače.	0
1786	9361	Hodně jsem váhál přece i ta cena.	0
1787	9967	Vysávala jsem jemný prach od broušení ze sádrokartonu.	0
1788	11099	Ocenil bych nabíjecí stanici.	1
1789	9658	Lehký vysavač bez šňůry (odpadá přepojování do zásuvek po celém bytě).	0
1790	10560	Za dané peníze dobrý sací výkon.	0
1791	9775	Suché i mokré vysávání.	0
1792	11275	Doporucuji spis pro muze nez pro zeny je treba mit trochu vetsi silu.	1
1793	10057	Manuální regulace výkonu (na rukojeti).	0
1794	10166	Dlouha vydrz baterie i na turbo rezim.	0
1795	11195	Po dvou letech odejde baterka.	1
1796	10163	Pěkný design i barva.	0
1797	9536	Nástavec na koberce byl součástí dodávky.	0
1798	10936	Její konec se protáčí.	1
1799	10571	Zvládne i třicetiletou špínu na půdě.	0
1800	10887	Záruka 5 let jen na vybrané modely.	0
1801	9924	I na chlupy psa výborný.	0
1802	10504	Funguje jako mop celkem solidně.	0
1803	10487	5 letá záruka motoru.	0
1804	9386	Skladny a dobre vysava.	0
1805	10430	Kupovala jsem na jistotu.	0
1806	11400	Neporadí si s většími objekty a vlasy.	0
1807	10882	Servis ale do 3 pracovních dnů vyměnil navinovací zařízení a již funguje perfektně.	0
1808	9258	Možnost mít šňůru omotanou ne vrchu krytu.	0
1809	9313	Nízká cena a dobrá kvalita.	0
1810	10874	Neumí vysát větší drobky nebo kamínečky.	0
1811	11277	Krátká šňůra a špatný přístup ve výměně sáčků.	1
1812	11158	Nicmene na funkci pri vysavani to nema zadny vliv.	1
1813	9630	Pomer cena x vykon.	0
1814	11034	Kratka doba vysavania 15 min.	1
1815	10251	Protože u předchozího jsem například tvrdé povrchy nevysávala vůbec (dá se to zamést/umýt.	1
1816	11500	Baterie by se mohla vybíjet pomaleji.	1
1817	9422	Trubky zajištěny při vysávání nevypadávají.	1
1818	9445	Lze přidat čistící prostředek a zvolit variantu čištění s ním nebo bez.	1
1819	11237	Špatně se s ním dostava do uzkých míst.	0
1820	11105	Oproti predchozimu modelu vyrazne hlucnejsi.	1
1821	11305	Občas mi vysavač šlape na paty.	0
1822	9922	Jednoduchá údržba nádoby na vysátou špínu.	0
1823	10992	Lze jej ale nahradit za standardní filtr.	1
1824	11533	Těžce se natahuje pružná hadice.	1
1825	10788	A tak pořád dokola.	0
1826	11495	Těsnění dvířek i filtrů není detailně těsné.	1
1827	10858	Nedávám tomu víc než měsíc.	0
1828	10201	Vypínací tlačítko stačí držet.	0
1829	9307	Maly; skladny; hezky; vykonny.	0
1830	9677	Abych nemusela shánět drahé sáčky.	0
1831	10898	To má tendenci vysát.	1
1832	9817	Netahám za sebou kabel.	0
1833	10314	Zametám s ním hlavně pevné podlahy.	1
1834	9758	Má regulovatelný chod vysavače.	0
1835	9978	Omyvatelný vstupní mikrofiltr omyvatelný výstupní h.	1
1836	10226	Snadné vysypávání nádoby na prach.	0
1837	10263	Náhradními díly z právě koupeného.	1
1838	11547	Co mám já se ničí spodní část vysavače.	1
1839	10158	Na plný výkon se přisaje ke koberci a nepustí ho.	0
1840	10000	Jelikož mohu použít jen malý ruční vysavač ( např.	0
1841	11473	Zda bude dostatečně dlouho držet proud.	1
1842	9966	Zatímco miele vydrží léta.	0
1843	10774	Zatím jsem žádné nezjistil.	1
1844	9482	Dá se odebrat jen malý ruční vysavač.	1
1845	10172	Aby jste poznali co dokáže.	1
1846	11049	Kromě snad kratší návinové šňůry zatím nic.	1
1847	10586	Musel jsem ho vyměnit.	1
1848	11399	Musela bych vysavač držet v jedné ruce a druhou vysávat.	1
1849	9760	Nevíří do vzduchu prach (u předchozího jsem musela při vysávání větrat).	1
1850	9869	Dobre vysava zvireci srst.	0
1851	9899	Snadná údržba nádoby na prach.	0
1852	10891	Snad jen kabel by mohl být o fous delší.	1
1853	9432	Jako průmyslový vysavač pro použití do sklepa zcela dostatečné.	0
1854	11487	Dost dlhe nabijanie 12h.	1
1855	9747	Po vysátí je opravdu vidět rozdíl.	0
1856	10056	Který by se mohl pokazit a nebo by se do něj mohly dostat nečistoty).	1
1857	11112	Nepraktický je posuvný nádstavec se štětinami na rukojeti.	1
1858	10218	Poměr cena - výkon-vzhled-zpracování.	0
1859	9323	Než jsem se rozhodla pro tento typ vysavače.	0
1860	9839	Skvěle vysává 100% spokojenost!!!.	0
1861	11524	By mohla být bytelnější.	1
1862	9580	Který neustále používá čistou vodu.	1
1863	10356	Hubice se moc přisává ke koberci.	1
1864	9856	Velice dobré  technické zpracování.	0
1865	10621	Ale v kuchyni a v koupelně ideální pomocník.	0
1866	10712	Po dlouhém vysávání nepříjemný pocit v rukách.	1
1867	11203	Přední část vysavače nemá kolečko.	1
1868	11304	Vzhledem k jeho lehkosti se snadno zvedá do vzduchu při tažení po podlaze.	0
1869	10930	Vysavač se nedá narovnat - položit na zem.	1
1870	10350	Zapínání přes bluetooth je užasné.	0
1871	11357	Kam potřebuji a lze ji prodloužit prodlužovačkou.	1
1872	11460	Výkon by mohl být větší.	1
1873	9496	Akumulátor se nabíjí samostatně.	1
1874	10025	Led světla na do cesty vysavače.	0
1875	10892	Samonavíjení by bylo super.	1
1876	9339	Překvapil silným sacím výkonem.	0
1877	11232	Jenže ten by nejradši za cenu olcita dostal mercedes.	1
1878	9972	Po vysávání je vzduch bez zápachu oproti klasickému.	0
1879	11029	Musí se často čistit.	1
1880	10779	Reakce na dálkové ovládání má cca 1s zpoždění.	0
1881	11233	Možná to není obvyklé.	1
1882	11411	Trubka z měkčího plastu.	1
1883	11451	Když v něm je voda.	1
1884	10978	Horší manipulace při vylévání (dá se přežít).	1
1885	10194	Se suti je porad  jeste ok (muz).	0
1886	10389	Pohotový pomocník pro drobnější práce.	0
1887	11431	Jestli to tak bývá normálně.	1
1888	10300	Že jsem ho zapoměla uklidit.	0
1889	10449	Skvěle nahradí malé příruční vysavače.	1
1890	9498	Jednoduche a intuitivni ovladani.	0
1891	9947	Při vysávání se nemusím hrbit.	0
1892	10180	Doporučuji tento kvalitní produkt.	0
1893	9990	Měkké plasty - žádná čína.	1
1894	9952	Dobrý sací výkon (mnoho nástavců na opravdu dobré vysávání).	0
1895	9426	Velký výkon za rozumnou cenu.	0
1896	9861	Tichý chod - oproti v10 má být o 5 db tižší.	0
1897	9566	Vynikající i na koberce.	0
1898	11469	Ale vzhledem k váze to není velký problém.	1
1899	9852	Má velmi silné sání.	0
1900	11177	Hlavně u polystyrenu se snadno ucpe.	1
1901	11002	Že tento bude super a jiný již pořizovat nebudu muset.	0
1902	10901	Cekala jsem vetsi vykon.	1
1903	9283	Že je celkem čisto.	0
1904	11124	Nejde nastavit větší či menší sací výkon.	1
1905	11035	Že není automaticky vybaven doplňkovým příslušenstvím (nástavce).	1
1906	10640	Chtělo by zvětšit prostor pro odpadky.	1
1907	10557	Dobrý vysavač na rychlý úklid.	0
1908	11185	Ale vzala jsem si kovovou ze starého vysavače.	1
1909	11353	Po výměně sáčku vznikne uvnitř těla prostor než se sáček trochu zanese prachem a zeslábne tah trubice.	1
1910	9290	Akční rádius 8 m.	0
1911	9585	Světlo označující dobíjení není příliš agresivní (ani ve tmě).	1
1912	11394	Vrchní víko není v pantech.	1
1913	10266	Aby to místo vysál.	1
1914	9878	Který jsme měli nedokázal.	1
1915	10944	Můj starý lux měl kromě manuální regulace sacího výkonu také elektronickou regulaci - byla účinější než manuální.	1
1916	10806	Jinak nemám nic proti.	1
1917	9417	Chtěla jsem něco jako lepší koště na psí chlupy.	0
1918	10063	5 let záruka na motor.	0
1919	10274	Vysává a hlavně hygienicky.	0
1920	9875	Šňůra v bytě dostačující.	0
1921	9375	Pěkný design (samozřejmě relativní).	0
1922	10360	Sympaťák na první pohled a už i jménem :) dostatek nástavců.	0
1923	10034	Super na rychle uklizeni drobku a mensich necistot.	0
1924	10253	Malý lehký snadná manipulace.	0
1925	10731	Že se těžko posuzuje naplněnost.	1
1926	10771	Kde ji obsluha drží při vysávání).	0
1927	10159	Který se vejde do hadice.	1
1928	10514	Poměr - kvalita / cena.	0
1929	11505	Že nejde nádoba na vodu při omývání výjmout s 'podvozku'.	1
1930	9444	I když vypadá obrovský.	1
1931	9618	Dlouhá teleskopická tyč u které se nemusíte konečně hrbit.	1
1932	9474	Integrovaný kartáč na sací hubici.	0
1933	10754	Funguje pouze na tvrdé podlahy.	0
1934	10825	Trochu kratší tyč na hadici.	1
1935	10062	Slušný objem sáčku (kvalitní.	0
1936	11510	Vyšší cena - čas ukáže.	1
1937	10512	Dosti tichý (relativně samozřejmě).	0
1938	11048	Museli jsme použít 'parketovou hubici'.	1
1939	9590	Z koberců vytahá velké množství vlasů.	0
1940	9845	Bluetoth dálkový spínač na hadici super vychytávka za příplatek.	0
1941	9830	Vynikající multifiltr - nezanáší se.	0
1942	10114	Dá se lehce složit a uložit do skříně.	0
1943	10268	Je tichy elegantni lehky.	0
1944	10264	Snadné vysypávání nádoby na odpadky.	0
1945	9815	Nabijeci stojan ktery se da pridelat na zed.	1
1946	10973	Obal na odpad je celkem nepraktické čistit.	1
1947	11465	Hůře se otvírá nádobka.	1
1948	11309	Nekompatibilita s 'modrým' nářadím.	1
1949	9690	Skvělý bezsáčkový systém s pěti filtry.	0
1950	9711	Dobré příslušenství a velký akční rádius (dosah od zásuvky).	0
1951	10932	Ale není to nic strašného.	1
1952	10585	Mohl být delší kabel.	1
