	id	text	label	confidence_pro	confidence_con	actual
5630	30472	Výbava a výkon za dobrou cenu.	0	0.999	0.001	0
5631	30884	Az na popsany problem jinak vse v poradku.	1	0.003	0.997	0
5632	32850	Ale je k tomu nutné vyvrtat jedna (nebo monžá více) děr.	1	0.004	0.996	1
5633	31600	Led a zmražené věci rozmixované během okamžiku.	0	0.999	0.001	0
5634	30225	Má v základu skrytou doplňkovou hubici 3v1 v těle vysavače.	1	0.003	0.997	0
5635	29958	Ale bude to asi hodně tvrzený.	1	0.004	0.996	0
5636	29437	Zatím používám teprve týden a vše v pořádku.	0	0.990	0.010	0
5637	32957	Ale pokud vydrží tak bez námitek.	1	0.089	0.911	1
5638	29346	Dobrý poměr cena - kvalita.	0	0.999	0.001	0
5639	29677	Dělá to co má.	0	0.995	0.005	0
5640	31087	Jednoduché čištění a manipulace.	0	0.999	0.001	0
5641	31073	Zatím funguje (pár dnů po zapojení).	0	0.997	0.003	0
5642	31277	Tak jak bylo inzerováno.	0	0.975	0.025	0
5643	33730	Tak mě žádné mínus nenapadá.	1	0.003	0.997	1
5644	30687	Výběr z několika druhů kapslí.	0	0.999	0.001	0
5645	33052	Že se velmi nadřu).	1	0.019	0.981	1
5646	29297	Dobré rozměry (menší výška.	0	0.999	0.001	0
5647	35861	Zatím o ničem nevím.	1	0.004	0.996	1
5648	31325	Led světla na do cesty vysavače.	1	0.014	0.986	0
5649	34434	Připlatil bych za kovové trubky-příliš se prohýbají.	1	0.003	0.997	1
5650	32478	Že se nesmí nechat v provozu déle než tři minuty.	1	0.011	0.989	1
5651	35408	Hadice na odvod vody z pračky není opatřena žádnou koncovkou.	1	0.003	0.997	1
5652	31649	Zboží mám krátce na kvalitnější recenzi.	0	0.982	0.018	0
5653	32298	My si zatím vystačili se základním.	0	0.983	0.017	0
5654	33831	Po rychlém znovuzapnutí nelze obnovit stav probíhajícího programu.	1	0.003	0.997	1
5655	33243	Že půjde dokoupit zvlášť.	1	0.014	0.986	1
5656	30809	Navíc má bohatou výbavu a i hezky vypadá.	0	0.999	0.001	0
5657	32465	Jestli je to tím.	1	0.022	0.978	1
5658	29839	Kompatibilita s vybavením předchozího typu.	0	0.999	0.001	0
5659	34364	Do gumy ve dvířkách.	1	0.021	0.979	1
5660	33394	Špatná výška prostřední poličky dveří.	1	0.011	0.989	1
5661	30314	Můj starý mixér od ety mi sloužil 36let.	1	0.032	0.968	0
5662	35564	Běžné řešení u většiny  aparátů.	1	0.010	0.990	1
5663	34618	Sekáček a nádoba na mixování nemají spodní část protiskluzovou.	1	0.003	0.997	1
5664	34254	Objednávali jsme přímo přes heuréku a dorazily nám návody ve všech možných ruských/ukrajinských/polských jazycích.	0	0.994	0.006	1
5665	30705	Mrzi ma ze latte a capucino sa robi v jednom kroku.	0	0.984	0.016	0
5666	33489	Jelikož mi padali zadní nožičky z poličky a výparník (chladič.	1	0.006	0.994	1
5667	29879	Nastavování parametrů lednice na dálku přes internetovou aplikaci - lednice je připojená k síti přes wifi.	1	0.004	0.996	0
5668	35279	V popisu je uvedeno.	1	0.009	0.991	1
5669	30024	Pro dva lidi super.	0	0.998	0.002	0
5670	33098	Mixér jede dál a jiskří v něm jako o život div že nevzplane.	0	0.990	0.010	1
5671	33628	Jak jsem si ověřil-další polička originál 500.	1	0.013	0.987	1
5672	33459	Ochranná fólie se špatně sundává a za lištami kousky stále zůstávají.	1	0.004	0.996	1
5673	34038	Horší manipulace s nádobou pro vylití.	1	0.003	0.997	1
5674	35439	Ale i smotaný zavazí a padá z háčku.	0	0.998	0.002	1
5675	32572	Trochu horší vyvažování prádla.	1	0.003	0.997	1
5676	30606	Pro jednoho člověka přesně to pravé.	1	0.008	0.992	0
5677	34730	Krátký kabel u nabíjecí stanice.	1	0.004	0.996	1
5678	33556	Vybrali jsme jinou značku a co se týče designu.	0	0.987	0.013	1
5679	32767	Ne dost velká variabilita nastavení polic.	1	0.003	0.997	1
5680	34323	Jen kolik vydrží celkově aku.	1	0.070	0.930	1
5681	31618	Lze mýt v myčce a plast se nezabarví od mrkve apod.	0	0.996	0.004	0
5682	34028	Jak se zdá na fotografiích.	1	0.017	0.983	1
5683	32246	Spotřeba a+++ eco režim.	0	0.991	0.009	0
5684	31853	Super jsem velmi spokojená.	0	0.999	0.001	0
5685	30902	Pro mne důležité rozměry a ty splňuje.	0	0.913	0.087	0
5686	35167	Nicmene podtlak je ve filtru tak silny.	1	0.005	0.995	1
5687	31481	Že mi nějakou dobu vydrží.	0	0.992	0.008	0
5688	31793	Jednoduchá obsluha i pro pány.	0	0.999	0.001	0
5689	28805	Má to program i na odstranění zvířecích chlupů mám 2 pejsky tak je jich dost.	1	0.014	0.986	0
5690	32069	Perfektně saje srst naší fenky :-).	0	0.999	0.001	0
5691	29834	Navíc ty super funkce a ještě dostanu i dárek.	0	0.998	0.002	0
5692	31947	Levné a všude dostupné kávové kapsle.	0	0.999	0.001	0
5693	30181	Hluk na úrovni klasického mixéru.	1	0.014	0.986	0
5694	31393	Možnost nastavit množství namleté kávy.	0	0.999	0.001	0
5695	34900	Víko násypky kávy není na pantu.	1	0.010	0.990	1
5696	33550	Pokud je nádoba plná je velmi těžká (pro slabší jedince téměř nepoužitelné).	1	0.006	0.994	1
5697	28981	Kdy mám být prádlo vyprané tak.	0	0.961	0.039	0
5698	33268	Kovová tyč z plastového nástavce hadice občas vypadává.	1	0.003	0.997	1
5699	35134	Není vidět délka programu.	1	0.332	0.668	1
5700	33148	Je třeba se kouknout na videonávody na stránkách výrobce a i tak bylo první spuštění metodou pokus/omyl.	1	0.005	0.995	1
5701	32102	Perfektni obsluha i kava.	0	0.999	0.001	0
5702	35558	Nekdo řika že boky se nemaji zakryvat-kvuli teplu z boku.	1	0.003	0.997	1
5703	30624	Který se vejde opravdu všude.	0	0.996	0.004	0
5704	34261	Určitě bych přidala do balení plastové víčko i na dozu na sekání.	1	0.003	0.997	1
5705	34901	Je třeba nastudovat manuál.	1	0.004	0.996	1
5706	30008	Rychlá a jednoduchá obsluha.	0	0.999	0.001	0
5707	31827	Dobra cena a wataz.	0	0.999	0.001	0
5708	28982	Opravdu pere i suší velmi dobře a určitě u ni neplatí rozšíření názor.	0	0.999	0.001	0
5709	29263	Má i pěkný designe.	0	0.999	0.001	0
5710	29427	Výborný malý trubokatáč na zvířezí srts na jakémkoliv povrchu.	0	0.998	0.002	0
5711	34612	Takže hrnek jezdí po podložce.	1	0.006	0.994	1
5712	32401	Lze to snadno provést plnicí odměrkou.	1	0.020	0.980	1
5713	35741	Neustále svítící modrá dioda.	1	0.003	0.997	1
5714	35336	Nez u predchozi lednicky.	0	0.992	0.008	1
5715	35754	Nejde oddělat mixovací noha.	1	0.003	0.997	1
5716	35333	Poněkud větší hmotnost; 'daň' za dobrý akumulátor.	1	0.204	0.796	1
5717	30580	Než se dle prvního dojmu zdá.	1	0.008	0.992	0
5718	31052	Takže hodnocení je předčasné.	0	0.994	0.006	0
5719	33022	Že málo vydrží a moc toho nenamixuje !!!.	0	0.807	0.193	1
5720	35031	Při ždímání se musí 1/2 prádla vyjmout.	1	0.003	0.997	1
5721	30931	Vlhkost vypraného prádla záleží na otáčkách ždímání.	1	0.007	0.993	0
5722	33398	Ale to by dělala zřejmě každá pračka.	1	0.003	0.997	1
5723	29462	Masivní (nevypadá jako plastová hračka jako ostatní).	1	0.006	0.994	0
5724	30292	Možnost zkracení casu praní.	0	0.999	0.001	0
5725	31662	Výborně mixuje i tvrdší ovoce neo zeleninu.	0	0.999	0.001	0
5726	34884	Police v mrazáku se trochu prohybá pod váhou masa.	1	0.003	0.997	1
5727	30821	Vysavač se nabije za 4h.	0	0.988	0.012	0
5728	29109	Že vysává velmi dobře i koberce.	0	0.999	0.001	0
5729	32384	Zavírání lahviček! (není úplně nejlépe vymyšlené.	0	0.800	0.200	1
5730	32499	Větší poruchovost tohoto typu výrobku u staršího modelu (u nového ještě nevím).	1	0.004	0.996	1
5731	35739	Snad netradiční provedení nabíjecí zdířky.	1	0.006	0.994	1
5732	30804	V mrazáku jsou kromě šuplíků i police.	0	0.892	0.108	0
5733	31319	Široký výběr káv včetně možnosti experimentů a vytvoření vlastního receptu.	0	0.998	0.002	0
5734	29542	Je vždy po ruce.	0	0.993	0.007	0
5735	30212	Výborný výkon - konečně mi vysávání nevadí.	0	0.999	0.001	0
5736	30474	Nemá to chybu a.	1	0.020	0.980	0
5737	35387	Předchozí pohonná jednotka stejného modelu vydržela cca 3 a půl roku provozu.	1	0.008	0.992	1
5738	35268	V balíku byla velká díra.	0	0.998	0.002	1
5739	29301	Je vždy po ruce.	0	0.993	0.007	0
5740	34330	Dveře od ledničky jdou těžko otevírat.	1	0.008	0.992	1
5741	32725	Při větší váze se kroutí.	1	0.003	0.997	1
5742	31247	Výborný sací výkon za rozumnou cenu.	0	0.999	0.001	0
5743	30610	Po prvnich testech obstal na vybornou.	0	0.998	0.002	0
5744	33800	Já jsem ale naprosto spokojená.	1	0.043	0.957	1
5745	34161	Snad jen běžná cena.	1	0.014	0.986	1
5746	29571	Aku - bez kabelu.	0	0.997	0.003	0
5747	30650	Inspirovala jsem se videi na netu a recenzemi a opravdu vše tak.	0	0.998	0.002	0
5748	31445	Jsme již jen dva.	1	0.047	0.953	0
5749	30965	Nástavce i do auta.	0	0.998	0.002	0
5750	32037	Vyjmete a dáte do ledničky.	0	0.997	0.003	0
5751	35211	Aby udržela nastavenou teplotu.	1	0.005	0.995	1
5752	29440	Netryská okolo při používání.	1	0.007	0.993	0
5753	33080	Webové stránky výrobce jsou nepřehledné.	1	0.003	0.997	1
5754	30311	Ale i chuť kávy.	0	0.999	0.001	0
5755	33742	Bez sáčku nemá smysl vysávat.	1	0.302	0.698	1
5756	33376	Je velký a těžký.	0	0.999	0.001	1
5757	33815	Žádný problém dodnes nebyl.	1	0.006	0.994	1
5758	30131	Rozhodně doporučuji především těm.	0	0.994	0.006	0
5759	30247	Manželka si průmyslový vysavač moc chválí.	0	0.998	0.002	0
5760	34389	Kabel by mohl být samonavíjecí.	1	0.003	0.997	1
5761	29850	Ale na velké hodnocení je příliš brzy.	0	0.933	0.067	0
5762	29973	Spotřeba elektrické energie (a++).	0	0.994	0.006	0
5763	34071	Nezvládně příliš tvrdé věci (semena.	1	0.003	0.997	1
5764	29887	Při vysávání nepráší zadem.	0	0.927	0.073	0
5765	32865	Fyzicky náročná na poskládání (komponenty do sebe nezapadají moc lehce).	0	0.998	0.002	1
5766	28838	Mohla byť pribalená ešte jedna batéria.	1	0.003	0.997	0
5767	31066	Přístroj napustí mléko i kávu na jednom místě.	0	0.997	0.003	0
5768	31032	V těsnění zůstane jen velmi málo vody.	1	0.004	0.996	0
5769	28886	Oznaceni hnetacich a slehacich metel.	0	0.990	0.010	0
5770	30015	Vzhledově pěkná pračka s mnoha funkcemi.	0	0.999	0.001	0
5771	32189	Vydrží prakticky všechno :).	0	0.999	0.001	0
5772	34788	Lednice je o 1cm vyšší než výtah v domě.	1	0.025	0.975	1
5773	35945	Ale je u něj velká nevýhoda.	1	0.065	0.935	1
5774	30762	Při provozu nic nerezonuje a neprodukuje nekulturní pazvuky.	1	0.004	0.996	0
5775	34450	Tác pod šálky je hned poškrábaný.	1	0.004	0.996	1
5776	33239	Do dvířek se nevleze ani krabice s mlékem.	1	0.108	0.892	1
5777	29004	Jednoduché ovládání i mytí mixéru.	0	0.999	0.001	0
5778	30522	Chtěla jsem silnější a funkční vysavač k okamžitému použití a tento splnil má očekávání.	0	0.998	0.002	0
5779	34593	Pro někoho anglické popisky na pračce - ale to řeší samolepky s českým překladem.	1	0.003	0.997	1
5780	35290	Nebo je to nějaká chyba.	1	0.022	0.978	1
5781	30467	Malý a dobře ovaldatelný.	0	0.999	0.001	0
5782	32950	Proste clovek aby mel tabulku co se s cim da delat porad pred sebou.	0	0.984	0.016	1
5783	29670	Měli jsme electrolux 12 let bez chybičky.	0	0.993	0.007	0
5784	30531	Stojí bez opěry sám nebo v nabíjecím podstavci.	0	0.988	0.012	0
5785	29954	Malý a přesto výkonný.	0	0.999	0.001	0
5786	35168	U tohoto chybí český návod.	1	0.003	0.997	1
5787	33454	Složitý manuál ale vyčerpávající.	1	0.008	0.992	1
5788	32098	Oproti předchozímu vysavači několik dobrých vychytávek atd.	0	0.999	0.001	0
5789	29217	Slušná kvalita za dobrou cenu.	0	0.999	0.001	0
5790	30824	Vhodná do menší koupelny.	0	0.999	0.001	0
5791	34303	Problém s přejetím prahu.	1	0.004	0.996	1
5792	34245	Když se prudčeji otevřou dveře lahve mají tendenci se převracet a vypadnout.	1	0.003	0.997	1
5793	31061	Nicaragua selva chutna opravdu delikatne.	0	0.998	0.002	0
5794	28926	Mám ho krátce ale zatím je vše pro.	0	0.767	0.233	0
5795	35320	Když se po nastaveném čase vypíná.	1	0.006	0.994	1
5796	31948	Lednička má ve srovnání s konkurencí menší hloubku a šířku.	0	0.998	0.002	0
5797	32810	Nemá madlo na přnášení.	1	0.003	0.997	1
5798	32661	Má nízko otvor z něhož vychází káva.	0	0.998	0.002	1
5799	32989	Ale asi to je o zvyku.	1	0.004	0.996	1
5800	34951	Občas při chlazení vydává podivné 'kňouravé' zvuky.	1	0.003	0.997	1
5801	29722	Přiměřeně vysoká verze pro jednotlivce.	0	0.999	0.001	0
5802	33248	Ten jde oddělat jednoduše.	0	0.991	0.009	1
5803	35063	Menší nádobka na vodu.	0	0.690	0.310	1
5804	31940	Dobrá osobní zkušenost se značkou.	0	0.999	0.001	0
5805	32120	Celkově vzhledově pěkný produkt.	0	0.999	0.001	0
5806	34786	Popis ovladaču na pračce.	0	0.995	0.005	1
5807	31683	Hledal jsem hlavně podle rozměrů.	0	0.977	0.023	0
5808	28880	Slouzi jako pohotost misto velkeho vysavace.	0	0.995	0.005	0
5809	34876	V popisu ledničky je uvedeno.	1	0.009	0.991	1
5810	33015	Manžel by ocenil ještě větší teplotu kávy.	1	0.006	0.994	1
5811	33708	Všechna šuflata jsou malá.	1	0.003	0.997	1
5812	35570	Sací trubice jsou pouze plastové.	1	0.003	0.997	1
5813	34929	To zřejmě způsobila doprava.	1	0.012	0.988	1
5814	31760	Vysává opravdu velmi dobře a kvalitně.	0	0.999	0.001	0
5815	31381	Přehledný a hlavně český manuál na displeji.	0	0.999	0.001	0
5816	35594	Jednotlivé programy nejsou popsány zřetelně a hlavě si pak nemohu na nich moc měnit.	1	0.105	0.895	1
5817	29786	Praní je v pohodě.	0	0.993	0.007	0
5818	33330	Hned při instalaci se rozbila nožička.	1	0.003	0.997	1
5819	32135	Šikovný a šikovně uskladněný nástavec 3 v 1.	0	0.999	0.001	0
5820	33533	I keď horúca vyteká aj po jej zhasnutí).	0	0.988	0.012	1
5821	34623	Trochu nesikovne reseny drzak.	1	0.015	0.985	1
5822	31655	Místo v dveřním prostoru.	1	0.216	0.784	0
5823	35898	Nemá víko na nádobu.	1	0.003	0.997	1
5824	32285	Vysavač je dva v jednom.	0	0.997	0.003	0
5825	29428	Na prodaném kuse byly provedeny úpravy odstraňující výrobní vady - lisované spoje - takže očekávám dlouhodobou spokojenost.	0	0.998	0.002	0
5826	30721	Doživotní záruka na motor (po registraci produktu).	0	0.999	0.001	0
5827	34154	Mrazák by mohl mít oddělené přepážky.	1	0.003	0.997	1
5828	34390	Je potřeba se s ním naučit vysávát.	0	0.990	0.010	1
5829	32577	Zatím nic mám jej krátce.	1	0.005	0.995	1
5830	34444	Malá nádržka na vodu.	1	0.003	0.997	1
5831	33219	Pokud si ho nenajdete dříve než znovu postavíte pracku.	1	0.025	0.975	1
5832	31752	Nulová zóna perfektní věc dá se využít sezóně.	0	0.999	0.001	0
5833	31097	U programů lze měnit nastavení teploty i otáček.	0	0.992	0.008	0
5834	35185	V základu není vodní filtr pro změkčování vody.	1	0.095	0.905	1
5835	33343	Při vaření čaje je plná vody i ohřívací miska.	1	0.007	0.993	1
5836	33653	Zase je tam něco navíc.	1	0.004	0.996	1
5837	31490	Akumulatory jsou vymenne a snadno pristupne.	0	0.921	0.079	0
5838	34345	Otevírání dveří jde ztěžka.	1	0.006	0.994	1
5839	29348	Spokojenost s vysáváním hladkých ploch.	0	0.999	0.001	0
5840	28909	Aby mohla lépe jíst syrové ovoce a zeleninu.	1	0.013	0.987	0
5841	31834	Vyčistí i fleky na podlaze.	0	0.999	0.001	0
5842	34843	Nutnost volit malou kávu a silnou chuť.	0	0.998	0.002	1
5843	30897	Dobrá cena za odpovídající kvalitu.	0	0.999	0.001	0
5844	32351	Skladné i v malé kuchyni.	0	0.999	0.001	0
5845	31316	Má to být totálně odolné proti namrazování.	0	0.996	0.004	0
5846	31707	Maximální spokojenost funguje dle očekávání velká a prostorná lednice včetně mrazáku.	0	0.999	0.001	0
5847	33718	Sestupná kvalita produktu v porovnání s předch.	0	0.963	0.037	1
5848	33434	Možná bude někomu vadit spouštění bez tlačítka.	1	0.004	0.996	1
5849	30380	Velmi dobrý sací výkon.	0	0.999	0.001	0
5850	35202	Nemožnost použít vysokou sklenici.	1	0.003	0.997	1
5851	31811	Přešroubuju vršek a mám hotovo.	0	0.993	0.007	0
5852	29991	Na nejnižší výkon je méně hlučný.	0	0.980	0.020	0
5853	34871	Příliš úzké hrdlo hadice.	1	0.004	0.996	1
5854	31639	Program 20min ( ačkoliv někdy trvá i 30min :-d ).	1	0.164	0.836	0
5855	33272	Hučí v ni elektronika.	1	0.006	0.994	1
5856	31534	Za ty peníze maximální spokojenost.	0	0.999	0.001	0
5857	33320	Po roce užívání v běžném domácím provozu vydrží cca 2 minuty.	0	0.836	0.164	1
5858	30411	Je oproti ostatním menších rozměrů a tím se pohodlně otvírá vrchní víko kávovaru na kuch.	0	0.998	0.002	0
5859	32268	Trubky zajištěny při vysávání nevypadávají.	1	0.006	0.994	0
5860	29769	Po tak krátké době nelze napsat zkušenosti s výrobkem.	1	0.003	0.997	0
5861	34361	Trosicku netipicky zvuk motoru.	1	0.003	0.997	1
5862	32373	Určitě ho doporučuji všem.	0	0.998	0.002	0
5863	33689	Mohlo by být lepší uchycení ždímacího bubnu.	1	0.003	0.997	1
5864	29780	Omyvatelný výstupní hepa h13 filtr.	1	0.014	0.986	0
5865	32866	Úplně nejvíc mě ale vytočil fakt.	1	0.086	0.914	1
5866	30461	Opravdu krátká doba praní.	1	0.017	0.983	0
5867	32678	Se hned nádržka uvolní z vysavače.	1	0.034	0.966	1
5868	34049	Hlučnější než obdobný delongi.	1	0.004	0.996	1
5869	34807	Musím se s ním ještě naučit pracovat.	1	0.006	0.994	1
5870	35237	Nějaké zásadní bych neočekával.	1	0.006	0.994	1
5871	33356	Nemá ergo-rukojeť a je trošku hlasitější než rowenta.	1	0.003	0.997	1
5872	35310	Hlučnější než jsem čekal.	0	0.994	0.006	1
5873	34456	Navíc hadice vede z vysavače nahoru.	1	0.005	0.995	1
5874	31498	A ten kdo nemá rád pidi kávu si navolí kolik unese.	0	0.988	0.012	0
5875	35117	Tak při používání se vůle ještě zvětší.	1	0.005	0.995	1
5876	35397	Drobné nepřesnosti v návodu (obrazová část).	1	0.003	0.997	1
5877	34935	Nepohodlné čištění nádoby se špinavou vodou.	1	0.003	0.997	1
5878	30406	Tím i jejich uspořádání a přehlednost.	0	0.999	0.001	0
5879	30627	Signalizace stavu vody a kávy.	0	0.997	0.003	0
5880	30285	Aby dobře vyluxoval cokoli.	0	0.987	0.013	0
5881	30244	A funkce jsou v pořádku.	0	0.996	0.004	0
5882	32015	Splnila co jsem za tuto cenu očekával.	0	0.998	0.002	0
5883	30389	Úspora energie a vody.	0	0.999	0.001	0
5884	28857	Lehky a zatim vysava bez problemu.	0	0.999	0.001	0
5885	28849	Není problém rozemlít jakékoliv suroviny.	0	0.996	0.004	0
5886	34016	Při zapnutí na vysoký výkon se rychle vybíjí ( ne 40 min).	1	0.005	0.995	1
5887	33828	Krátká hadice na vypouštění.	1	0.009	0.991	1
5888	30020	Že z něho bude lednice.	1	0.038	0.962	0
5889	31238	Jednoduchý na obsluhu i na údržbu.	0	0.999	0.001	0
5890	35250	Byl přítomen jen návod v italštině.	1	0.005	0.995	1
5891	29378	Oproti jiným kávovarům oceňuji menší rozměry.	0	0.998	0.002	0
5892	34243	Což u předchozího kusu.	1	0.012	0.988	1
5893	30105	Doporučení známých i recenze na internetě.	0	0.999	0.001	0
5894	29453	Velkou výhodou je sběrná.	1	0.017	0.983	0
5895	28823	Je to už asi pátý překapávač kávy.	1	0.008	0.992	0
5896	32155	Snadné mytí nádobky se špinavou vodou.	0	0.998	0.002	0
5897	35068	Plocha pro šálky se opravdu hned při prvním použití odře.	0	0.996	0.004	1
5898	30685	Program na košile - 20 minut.	1	0.048	0.952	0
5899	29731	Po nabití se sám odpojí.	0	0.578	0.422	0
5900	33954	Že je řádně ustavena.	0	0.995	0.005	1
5901	35806	Ale dá se to ;).	1	0.013	0.987	1
5902	31868	Made in czech republic.	0	0.997	0.003	0
5903	30099	Překapávač předčil naše očekávání.	0	0.995	0.005	0
5904	29491	Dobře přístupný zásobník na prášek.	0	0.999	0.001	0
5905	33136	Že bude ještě o něco tišší.	1	0.011	0.989	1
5906	30979	Prach z broušení sdk i ze zátěžových koberců.	0	0.998	0.002	0
5907	29540	S vysavačem jsem maximálně spokojen.	0	0.998	0.002	0
5908	31739	Pračka má hezký design.	0	0.998	0.002	0
5909	33738	Za tuto cenu už by to člověk očekával.	1	0.353	0.647	1
5910	31291	Možnost zkrácení pracího programu.	0	0.999	0.001	0
5911	31495	Po týdnu slouží dobře.	0	0.999	0.001	0
5912	30228	Nerad bych za 2 roky a 1 mesic kupoval novou nebo nechaval draze servisovat.	1	0.032	0.968	0
5913	34128	Absence systému pro připevnění či inteligentní skladování.	1	0.004	0.996	1
5914	29493	Mrkev krájíme na kolečka cca 1 cm.	1	0.007	0.993	0
5915	29149	Slušný na překapávanou kávu.	0	0.999	0.001	0
5916	34658	Mela  by byt delsi privodni snura.	1	0.004	0.996	1
5917	29891	Lednici mám kratkou dobu.	1	0.004	0.996	0
5918	33257	Šňůra by mohla být delší.	1	0.003	0.997	1
5919	35683	Aby zapadl tam kam má.	1	0.016	0.984	1
5920	34093	Odstřeďování -  pouze 500.	1	0.006	0.994	1
5921	33053	Na rozdíl od popisu nepovažuji ovládání za snadné.	1	0.005	0.995	1
5922	35786	Mensi problem s tvrdsimi vecami.	1	0.003	0.997	1
5923	33224	Kdy už konečně dostanete nějaký trikoder?.	1	0.005	0.995	1
5924	34288	Že hrnek se klepe a nelze ho nechat bez dozoru.	1	0.003	0.997	1
5925	32110	Opravdu tichá i při ždímání.	0	0.999	0.001	0
5926	35899	Víčko ke konvici je zbytečně komplikovaně udělané - hůře se myje.	1	0.003	0.997	1
5927	29522	Vyjimaci zasobnik na vodu.	0	0.538	0.462	0
5928	30935	Se značkou zelmer jsem vsadila na jistotu.	0	0.998	0.002	0
5929	28820	Dobrý výkon - vysává opravdu kvalitně.	0	0.999	0.001	0
5930	32006	Tichá zatim dobře pere.	0	0.999	0.001	0
5931	35365	Lednice při chlazení připomíná sbíječku.	1	0.018	0.982	1
5932	29388	Velmi dobrý pomocník v kuchyni.	0	0.999	0.001	0
5933	31231	Předností je výkon výrobku.	1	0.044	0.956	0
5934	32163	S kterými můžeme namixované smoothie vzít do kabelky kamkoliv s sebou (nosím pravidelně do práce).	0	0.996	0.004	0
5935	29857	Splňuje to co jsem ošekával.	0	0.999	0.001	0
5936	33747	U dalších chce třeba jen 3kg.	1	0.014	0.986	1
5937	30873	Přijatelná cena vysavače i náhradních sáčků.	0	0.999	0.001	0
5938	34299	Zatím jsem nenašla žádný zápor.	1	0.005	0.995	1
5939	32802	Funkce samocisteni rotacniho kartace neni az tak 100%.	1	0.003	0.997	1
5940	29617	Použito jako doplněk pro nárazovou potřebu.	0	0.999	0.001	0
5941	34837	Netěsnila guma na spodní části dveří - opraveno svépomocí.	1	0.003	0.997	1
5942	35158	Trochu hlučnější při sušení - čerpadlo.	1	0.004	0.996	1
5943	32470	Neoddělitelný box na ovoce a zeleninu.	0	0.999	0.001	1
5944	35379	Pokud laik nenasadí nejdřív toto papírové protihlukové víko.	1	0.004	0.996	1
5945	33840	Schází alespoň 1 další polička.	1	0.006	0.994	1
5946	29553	Jednoduchá a přehledná obsluha.	0	0.999	0.001	0
5947	29682	Zatím spokojenost testuji 2 týden.	0	0.999	0.001	0
5948	33010	Návod ve formě 'plachty'.	1	0.005	0.995	1
5949	30838	Výběr z několika barev.	0	0.998	0.002	0
5950	32790	Krátký kabel a hadice.	1	0.010	0.990	1
5951	35191	Zástrčka se obtížně vytahuje ze zásuvky.	1	0.014	0.986	1
5952	30064	Na 550w neskutečně výkonný.	1	0.006	0.994	0
5953	30691	Jednoduché ovládání i čištění.	0	0.999	0.001	0
5954	35920	Nedovření dveří je spojeno se systémém zhasínání.	1	0.011	0.989	1
5955	30452	Velmi dobrá je variabilní zona.	0	0.999	0.001	0
5956	35609	Je vše v pořádku.	0	0.991	0.009	1
5957	30096	Možnost dokoupit láhve pro každého člena rodiny.	0	0.997	0.003	0
5958	31812	Dobrá ovladatelnost řidících prvků.	0	0.999	0.001	0
5959	32528	Ale aspoň to dobře těsní.	1	0.023	0.977	1
5960	31165	Lze prát objemné prádlo.	0	0.998	0.002	0
5961	30720	Zboží mám velmi krátce.	1	0.012	0.988	0
5962	32527	Které je špatně přístupné; kolečka na sací hubici strhávají směr jinam.	1	0.012	0.988	1
5963	29779	Bez pro nás zbytečného příslušenství.	0	0.992	0.008	0
5964	34637	Kryt který chrání filtr by mohl být robustnejší.	1	0.003	0.997	1
5965	35767	Je nutné počítat s poměrně velkým místem pro umytí a pro uskladnění-oschntí vysavače.	1	0.005	0.995	1
5966	29240	Moderní funkce (dětský zámek.	1	0.005	0.995	0
5967	35923	Kde ji obsluha drží při vysávání).	1	0.023	0.977	1
5968	35293	Mně jen otravuje rešit tu 'odpadní' vodu a samozřejmě i díky tomu je spotřeba vody vyšší a opět otravuje častější dolévání.	1	0.063	0.937	1
5969	30385	Dobře padne do ruky.	0	0.999	0.001	0
5970	35818	Naviják přívodního kabelu se nezdá být dostatečně výkonný a očekávám.	1	0.004	0.996	1
5971	32372	Staci kliknout a vymenit nadstavce.	0	0.994	0.006	0
5972	29411	Dvířka se dají otevřít ihned po doprání a také během praní po stisku pauzy.	0	0.996	0.004	0
5973	34022	Mohl by být víc bytelný.	1	0.004	0.996	1
5974	30738	Byl za dobrou cenu.	0	0.999	0.001	0
5975	32663	Při manipulaci nutno držet přístroj oběma rukama protože jednou rukou držet zapínací čudlík prostě nejde.	1	0.003	0.997	1
5976	33797	Ale to jsou všechny vysavače takového typu.	1	0.038	0.962	1
5977	34639	Kterou semele do jedné kávy.	0	0.989	0.011	1
5978	35697	Že v příslušenství není hubice na laminátové podlahy.	1	0.004	0.996	1
5979	30842	Ale funguje zatím jak jsem očekával.	0	0.986	0.014	0
5980	30268	Snadná manipulace i udžba.	0	0.999	0.001	0
5981	31036	Délkou prani i ždímání.	0	0.997	0.003	0
5982	30789	Zapne se do zásuvky vysavače a ten se sepne ihned při řezání s přímočarou pilou.	1	0.007	0.993	0
5983	31367	Do zahradního altánu k bazénu naprosto ideální.	0	0.999	0.001	0
5984	30927	Jelikož máme 2 malé děti a tento problém je na denním pořádku.	1	0.003	0.997	0
5985	34710	S kocicimi chlupy na sedacce si prilis neporadi.	0	0.990	0.010	1
5986	32706	Ocenila bych český návod a možnosti dokoupení dalších přístlušenství - to chybí.	1	0.003	0.997	1
5987	35335	Dala do něj salam na rozsekaní.	0	0.996	0.004	1
5988	35700	Dodán návod k jinému přístroji.	1	0.015	0.985	1
5989	33580	Pračka si nedovede zapamatovat poslední nastavení a tak se musí vše pokaždé znovu nastavovat.	1	0.003	0.997	1
